                                                filename                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              matched_keywords
 documents_TextDaten1968-03-01-1968-04-01.txt_9_3739.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [Legalisierung, Selbstbestimmungsrecht]
 documents_TextDaten1993-07-15-1993-09-15.txt_5_1993.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Schutz des ungeborenen Lebens]
 documents_TextDaten1975-12-01-1976-01-01.txt_3_3330.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten1990-05-15-1990-08-15.txt_9_2127.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Entkriminalisierung]
 documents_TextDaten2018-02-01-2018-03-01.txt_1_4721.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Abtreibung, Schwangerschaft, Schwanger, Frauenrechte]
 documents_TextDaten2000-03-15-2000-04-15.txt_5_1150.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  [Abtreibung]
 documents_TextDaten2018-11-15-2018-12-01.txt_9_4776.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  [Entkriminalisierung, Selbstbestimmungsrecht, Schutz des ungeborenen Lebens]
documents_TextDaten2023-01-15-2023-02-15.txt_15_5543.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [Frauenrechte]
 documents_TextDaten1980-04-01-1980-05-01.txt_1_2923.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten1985-12-16-1986-01-16.txt_1_2493.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten1988-09-15-1988-10-15.txt_5_2221.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             [Schwangerschaft]
 documents_TextDaten1979-11-01-1979-12-01.txt_9_2985.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
documents_TextDaten1994-04-01-1994-05-01.txt_11_1963.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [Schwangerschaftsabbruch, Lebensschutz]
 documents_TextDaten2009-05-15-2009-07-15.txt_6_1740.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          [Schwangerschaft, Schwanger, Selbstbestimmungsrecht]
 documents_TextDaten1982-03-01-1982-04-01.txt_5_2739.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Legalisierung]
 documents_TextDaten1983-02-01-1983-06-01.txt_9_2458.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             [Schwangerschaftsabbruch, Abtreibung, § 218, Schwangerschaft, Schwanger, Legalisierung, ungewollt schwanger, ungewollt schwanger]
documents_TextDaten1995-10-15-1995-11-15.txt_11_1491.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [Frauenrechte]
 documents_TextDaten2009-04-15-2009-05-15.txt_9_3552.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Entkriminalisierung]
 documents_TextDaten1992-04-01-1992-06-01.txt_1_1850.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            [Schwanger, Selbstbestimmungsrecht, Schutz des ungeborenen Lebens]
 documents_TextDaten1989-11-01-1989-12-01.txt_1_2153.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten2006-04-01-2006-04-15.txt_2_1249.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten1969-12-01-1970-01-01.txt_5_3399.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Legalisierung]
documents_TextDaten2001-03-15-2001-04-15.txt_15_1296.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
documents_TextDaten1968-12-01-1969-01-01.txt_11_3780.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten2023-06-15-2023-07-15.txt_3_5584.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Beratungspflicht, Beratungsschein, Entkriminalisierung, Lebensschutz]
documents_TextDaten1949-10-01-1949-12-01.txt_15_4431.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             [Schwangerschaft]
 documents_TextDaten2004-06-15-2004-07-15.txt_9_1094.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             [Schwangerschaft]
 documents_TextDaten1995-06-15-1995-07-15.txt_5_1514.txt                                                                                                                                                                                           [Schwangerschaftsabbruch, Abtreibung, abgetrieben, § 218, Schwangerschaft, Schwanger, Schwangerschaftskonfliktgesetz, Fristenlösung, Indikationsregelung, Beratungspflicht, werdendes Leben, ungeborenes Leben, medizinische Indikation, embryopathische Indikation, Schwangerschaftskonfliktberatung, Selbstbestimmungsrecht, Frauenrechte, Lebensschutz, Fristenlösung, Schutz des ungeborenen Lebens, ungeborenes Leben, Pro Familia, Memmingen]
 documents_TextDaten2021-01-01-2021-02-01.txt_3_5387.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           [Selbstbestimmungsrecht, Frauenrechte, Pro Familia]
 documents_TextDaten1974-11-01-1974-12-01.txt_7_3250.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           [Selbstbestimmungsrecht, Memmingen]
 documents_TextDaten1995-02-15-1995-03-15.txt_7_1513.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            [Beratungspflicht]
 documents_TextDaten1978-03-01-1978-04-01.txt_5_2892.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     [Schwangerschaft, Selbstbestimmungsrecht]
 documents_TextDaten1999-03-15-1999-04-15.txt_9_1183.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   [Schwanger]
 documents_TextDaten1955-01-01-1955-03-01.txt_3_4263.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Legalisierung]
documents_TextDaten1963-03-15-1963-04-01.txt_11_3892.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten1990-11-15-1991-02-15.txt_1_1733.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  [Abtreibung]
 documents_TextDaten1989-04-15-1989-05-15.txt_7_2143.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Schwangerschaft, Legalisierung, Selbstbestimmungsrecht]
 documents_TextDaten2022-02-01-2022-03-01.txt_7_5467.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Entkriminalisierung]
 documents_TextDaten1992-12-01-1993-01-01.txt_7_1861.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [Frauenrechte]
 documents_TextDaten2022-01-01-2022-02-01.txt_1_5457.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [Frauenrechte]
documents_TextDaten2006-11-15-2006-12-01.txt_16_1175.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [Lebensschutz]
 documents_TextDaten1980-01-01-1980-02-01.txt_1_3046.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Entkriminalisierung]
 documents_TextDaten2001-11-15-2001-12-01.txt_9_1395.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [Frauenrechte]
 documents_TextDaten2024-02-01-2024-03-01.txt_5_5629.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Legalisierung]
 documents_TextDaten1989-04-15-1989-05-15.txt_9_2121.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten2001-01-01-2001-02-01.txt_9_1197.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          [Schwangerschaftsabbruch, Schwangerschaft, Schwanger, Legalisierung]
 documents_TextDaten1966-11-01-1966-12-01.txt_3_3655.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             [Schwangerschaft]
documents_TextDaten1973-11-01-1974-01-01.txt_13_3186.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten2002-04-01-2002-06-01.txt_1_1374.txt                                                                                                                                                                                                                                                                                                                                                                                                          [Schwangerschaftsabbruch, Abtreibung, § 218, Schwangerschaft, Schwangerschaftskonfliktgesetz, Beratungspflicht, medizinische Indikation, embryopathische Indikation, psychologische Betreuung, Selbstbestimmungsrecht, Lebensschutz]
 documents_TextDaten2001-06-15-2001-07-15.txt_3_1210.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [Lebensschutz]
 documents_TextDaten1971-04-01-1971-05-01.txt_5_3495.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 [abgetrieben]
 documents_TextDaten2022-06-15-2022-07-15.txt_1_5505.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [Frauenrechte]
 documents_TextDaten1989-10-15-1989-11-01.txt_3_2093.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  [Abtreibung, abgetrieben, Schwangerschaft, Legalisierung, Selbstbestimmungsrecht, Memmingen]
 documents_TextDaten1981-06-01-1981-07-01.txt_3_2669.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Legalisierung]
documents_TextDaten1992-07-01-1992-10-01.txt_13_1803.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Schutz des ungeborenen Lebens]
 documents_TextDaten2003-11-15-2003-12-15.txt_5_1045.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Schwangerschaftskonfliktgesetz, Legalisierung]
 documents_TextDaten1988-02-01-1988-03-01.txt_1_2056.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Abtreibung, Schwanger, Schutz des ungeborenen Lebens]
 documents_TextDaten1993-07-15-1993-09-15.txt_3_1922.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   [Abtreibung, Legalisierung]
documents_TextDaten2006-01-15-2006-02-15.txt_10_6139.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Legalisierung]
 documents_TextDaten2002-04-01-2002-06-01.txt_9_1402.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              [psychologische Betreuung, Selbstbestimmungsrecht, Lebensschutz]
 documents_TextDaten1974-10-01-1974-11-01.txt_3_3246.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
documents_TextDaten2022-06-15-2022-07-15.txt_11_5500.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [Frauenrechte]
 documents_TextDaten1993-04-15-1993-05-15.txt_7_1914.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             [Schwangerschaft]
 documents_TextDaten1966-12-01-1967-01-01.txt_3_3661.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
documents_TextDaten2005-02-15-2005-03-15.txt_13_1091.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Selbstbestimmungsrecht]
 documents_TextDaten2009-04-15-2009-05-15.txt_1_8272.txt                                                                                                                                                                                                                                                                                 [Schwangerschaftsabbruch, Abtreibung, abgetrieben, § 218, Schwangerschaft abgebrochen, Schwangerschaft, Schwangerschaftskonfliktgesetz, Beratungspflicht, ungeborenes Kind, ungeborenes Leben, werdende Mutter, medizinische Indikation, embryopathische Indikation, Selbstbestimmungsrecht, Lebensschutz, Indikationslösung, Spätabbruch, ungeborenes Leben]
 documents_TextDaten1975-04-01-1975-05-01.txt_9_3285.txt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [Selbstbestimmungsrecht, Schutz des ungeborenen Lebens]
